time,mrid,node,phase,voltage
1672531200,_83797d65-cc6b-405c-887c-cf6365f2108b,86,B,0.9959113196060757
1672531200,_2299e449-1c2e-4202-bc58-5fd5b7e88184,36,B,0.9945507622867604
1672531200,_2e49cc25-d0b5-4cd8-920a-9dd6ee1764e0,36,A,0.9753435526252704
1672531200,_48832ee1-f49b-4fc8-82ad-93e26a3ad7ae,75,C,1.7027898311211822
1672531200,_0edbf3e8-5952-40ce-93ce-aa31ea9287ad,99,C,0.983331930603877
1672531200,_481c512e-f2df-4542-98ca-14d3ce004da3,99,B,0.9951044370369616
1672531200,_483af3da-3ec1-4fc8-bcb4-866e4dc03666,99,A,0.9742817670620952
1672531200,_3cbe3f93-c50a-4cdc-886c-fc1b9fdf416a,33,A,0.9756778306809841
1672531200,_c489e6df-fd18-482c-bfff-48acaace94fc,90,B,0.9961724751453132
1672531200,_4d8a4618-afac-4f87-b8b2-8826a5c60fdf,41,C,0.9833516841790223
1672531200,_fb7b6583-75e9-4255-9c09-2d0a05a8217b,24,C,0.9828927800228119
1672531200,_6ee7a95f-2a7d-4314-896e-05a16f57d400,79,A,0.9775038761653805
1672531200,_066b673a-08b6-4a27-9c6a-790f10925c91,69,A,0.9734595028495052
1672531200,_14de75c3-fa72-4a12-9d46-6e78e27bfacb,92,C,0.987382928644791
1672531200,_a8cbdda1-f720-49bb-8ec5-25cfae588993,65,A,0.9733510895195318
1672531200,_d9d2887f-c599-449b-8078-d14cf31a6d66,22,B,0.9952911905837019
1672531200,_7b46f3ac-e0e3-4e10-a2a0-dd7eea3d5b47,10,A,0.9849009709115513
1672531200,_b2e00806-72d5-4d1f-a974-33ebaeed65b5,95,B,0.9954517340272054
1672531200,_0874bea4-5292-4561-99ca-644c919bf630,57,B,0.9972635041961072
1672531200,_7b63777e-18bf-4791-b3dd-c4974f4f802c,57,C,0.9866969024035805
1672531200,_eadeed9c-997b-4490-9b39-0e48a4d6ee3d,57,A,0.9772688392052278
1672531200,_6e76eb02-ee37-4a51-82cc-b5a63161d567,39,B,0.9940877340990124
1672531200,_0e6a9527-c86b-4c64-9f25-ba56b5de881a,65,C,0.9791534136962974
1672531200,_77093ff7-af3e-4cc5-8df5-ee1f5fc4c9f2,58,B,0.9969828827155882
1672531200,_4556ff9e-4565-4b74-b561-55673f5705f4,91,A,0.9751704242412116
1672531200,_79dbcabb-5b47-464a-8879-1adeed6392d9,91,B,0.9956907498430523
1672531200,_e1ebbf82-7d41-48e2-9fed-5142018da0c3,91,C,0.9870648506508893
1672531200,_9c09ad48-0677-4902-999b-b8bd5a094898,111,A,0.969043323283559
1672531200,_8f72b3b8-db5f-4571-a8bc-8837d3f3dcbf,14,A,0.9850412827547411
1672531200,_998437d8-0c35-47be-b004-5b482071e900,9r,A,0.9857569150938376
1672531200,_8adb2745-8568-4212-9800-37d40fdf213e,106,B,0.9942596193580755
1672531200,_7084944b-39e7-4bd1-98e4-719a299ce0b7,19,A,0.9768449019410005
1672531200,_bf68544f-408d-4268-8f16-1e4ad25a4f33,50,C,0.9817951409863812
1672531200,_62bb949f-3e4f-49e8-b8b1-48d72a1b0e3d,106,B,0.9942596193580755
1672531200,_ec329624-32d4-4b15-9e85-7c335d662de8,11,A,0.9847606500519375
1672531200,_ae3d5816-e4c2-4a79-bfe5-3aa03dd24ad5,9,A,0.9857573552083884
1672531200,_46db9dee-9382-4ffa-9554-3327d47c888e,92,C,0.987382928644791
1672531200,_424f47bc-9385-4f4d-8e93-90d97fdae1c2,12,B,0.9985751650013848
1672531200,_0d3875c8-a589-4948-bc25-5b4ed47b2f09,160r,A,0.9753364301553342
1672531200,_16c88c98-afdf-4b99-92f0-298ded8334ae,160r,C,0.9846867767002274
1672531200,_2eafec7e-9933-429a-8baa-7b0a29344059,160r,B,0.995818815238847
1672531200,_7219979e-1931-41ca-b594-cf3016a822da,49,B,0.992408786463944
1672531200,_a08cb369-2783-40fa-aae3-c56782a6c014,52,A,0.9799471100896046
1672531200,_6b88be24-3507-4a51-9010-49be6e78f0f5,60,A,0.9753514215725291
1672531200,_3089e0c7-4222-4d9c-8560-27cfec9e9001,1,A,0.9938715547384144
1672531200,_9c91f9ea-de4a-424a-884f-5e74c9180067,1,C,0.996048398724558
1672531200,_3852a31b-d87c-4532-a8c5-1630bf450315,93,B,0.995619685334278
1672531200,_49edccf5-8a68-4938-9b55-4cd70c015724,93,C,0.9871064666189925
1672531200,_d4860c95-6b0e-4042-b567-5d866555a73c,93,A,0.9750323058595973
1672531200,_ff0adb5b-93e7-4d22-85c8-e4ef3e3d0cea,88,A,0.9757575708795957
1672531200,_781e215d-55d9-4f2e-9d6a-933b72953056,41,C,0.9833516841790223
1672531200,_6890c9ed-19cd-4538-a12e-72c3bdc05dcf,8,C,0.9918447270717715
1672531200,_8cdb3289-f422-4d3c-83a7-2ac4202bc97c,8,B,0.9987014499683441
1672531200,_9cda44b1-008c-41db-9c10-dc37528b9aa9,8,A,0.9863888133021473
1672531200,_a0c56c03-9446-456c-a123-6faaf41d4fbc,31,C,0.982666515492108
1672531200,_ccfa6922-93e4-4fba-93d3-de6fd9681c8e,26,A,0.9763934567595844
1672531200,_d6f47d5f-5e80-4222-ac38-bc72c90ea557,26,C,0.9829190799004731
1672531200,_184a3d4a-2a42-4370-9c26-c6eba77de200,99,B,0.9951044370369616
1672531200,_76a22fbb-2619-492e-8193-1b732f0248d4,39,B,0.9940877340990124
1672531200,_54ae33af-1131-46ce-ab5d-ab8b37faa1e2,63,A,0.9744213439955512
1672531200,_bc24c260-4c3d-438a-baee-8a6ff1293f54,73,C,0.9836135553209747
1672531200,_817185f1-1d59-4275-8ee2-4d8b79345c3d,60,B,0.9958321910741058
1672531200,_970a80f2-5544-456e-a6ca-022b5d4eae85,60,C,0.9847005923499871
1672531200,_a2df4bcb-dfec-41da-be36-8303ccedf745,60,A,0.9753514215725291
1672531200,_ac00d9c6-81bb-417d-b1c0-937c1ce4acfd,90,B,0.9961724751453132
1672531200,_694a69af-30eb-4bf5-b661-f1bcb6532fc7,69,A,0.9734595028495052
1672531200,_09334e5c-edd5-4b4e-a657-0419979630b0,49,B,0.992408786463944
1672531200,_3944b58b-557a-4e70-91a5-791567ad3b6e,49,A,0.9727343662850387
1672531200,_5e67554d-f347-4520-972f-1f77adc9935d,49,C,0.9819413725154204
1672531200,_2099559a-2305-4ada-8638-f5d132fdf3b5,150,A,1.0000000000712626
1672531200,_6fcb2036-30c1-4879-9f33-d323ad475ac5,150,B,1.0000000000178155
1672531200,_7b4a75b0-bf12-4cc1-8a9f-313649878ce3,150,C,1.0000000000178155
1672531200,_d2f37310-17ec-4a62-a530-155b934fb87f,104,C,0.9809726849226355
1672531200,_d5453596-5a9e-4d2d-82fc-d15981751edf,68,A,0.9742312617559322
1672531200,_9076f9c9-88b7-4e18-98c1-042b7f256e5b,9,A,0.9857573552083884
1672531200,_42441e81-582c-4186-9d31-dfe2111d0183,44_batt,B,0.9825201407286044
1672531200,_4e23c055-6899-4399-b2e3-ff5e64312847,44_batt,C,0.9717949869003121
1672531200,_88d36494-81e6-436e-9939-7fdd8326e697,44_batt,A,0.9624703862902722
